站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20251226160500,16.4,1025.9,75,45,11.3,0.1,10092.1
56964,20251226160500,15.6,1019.3,19,180,2.0,0.7,10053.0
56966,20251226160500,4.1,1008.4,43,227,7.8,1.5,10014.0
56969,20251226160500,23.6,1020.6,88,291,5.1,0.4,10313.0
56977,20251226160500,9.3,1004.3,50,247,2.9,0.9,10426.6
56985,20251226160500,9.2,1002.0,13,201,4.5,0.2,10048.1
56986,20251226160500,6.5,1026.3,50,88,9.4,1.4,10127.7
56991,20251226160500,22.2,1018.0,29,249,8.6,0.9,10142.5
59007,20251226160500,33.7,1013.7,27,170,12.1,0.7,10357.4
58448,20251226160500,30.2,1019.7,78,255,3.9,0.8,10292.6
58450,20251226160500,8.5,1006.3,42,52,11.1,1.5,10401.8
58457,20251226160500,10.5,1015.9,12,9,4.9,1.1,10366.3
58464,20251226160500,28.7,1023.3,82,196,1.2,1.3,10105.4
58467,20251226160500,23.5,1004.5,65,328,1.7,0.6,10303.8
58472,20251226160500,20.9,1025.5,31,126,7.8,0.4,10148.1
58477,20251226160500,4.1,1001.9,59,326,10.0,0.0,10455.4
58543,20251226160500,20.0,1015.0,35,179,1.3,0.1,10161.2
58549,20251226160500,7.5,1010.4,34,91,10.7,0.6,10034.7
58553,20251226160500,27.4,1016.8,21,345,0.3,0.9,10275.1
58556,20251226160500,18.4,1018.0,68,255,12.6,0.1,10069.4
58557,20251226160500,17.6,1021.9,24,68,4.4,0.0,10465.2
58562,20251226160500,10.9,1023.0,78,74,11.6,0.6,10118.9
58569,20251226160500,22.3,1006.9,23,340,5.4,0.2,10113.5
58633,20251226160500,20.9,1023.8,58,273,14.0,0.7,10434.6
58646,20251226160500,11.6,1005.8,17,313,10.4,0.5,10218.7
58652,20251226160500,0.0,1010.4,41,39,7.1,0.5,10199.3
58665,20251226160500,3.8,1002.5,48,283,3.1,0.8,10348.5
58666,20251226160500,3.5,1000.6,50,96,3.2,1.0,10383.2
58667,20251226160500,12.2,1008.8,96,79,2.3,0.2,10289.1
58742,20251226160500,17.8,1004.6,30,260,13.0,1.1,10073.8
58752,20251226160500,10.2,1013.9,19,172,6.6,0.5,10458.9
58760,20251226160500,4.9,1012.7,11,264,10.6,1.2,10222.2
57348,20251226160500,3.8,1024.1,22,220,6.9,1.4,10387.3
57426,20251226160500,4.2,1008.8,16,212,10.9,0.9,10058.1
57432,20251226160500,14.1,1009.0,100,95,1.4,0.3,10413.8
57502,20251226160500,13.3,1009.3,23,222,4.6,1.0,10362.9
57512,20251226160500,5.2,1001.9,84,140,9.0,0.3,10263.5
57516,20251226160500,21.1,1013.5,43,123,1.5,1.5,10012.1
57517,20251226160500,32.6,1015.9,1,339,12.6,1.4,10199.6
57520,20251226160500,4.1,1025.3,34,26,8.1,0.1,10407.9
57523,20251226160500,17.7,1015.3,91,301,11.9,0.7,10091.9
57536,20251226160500,10.9,1003.5,55,0,7.7,1.4,10254.6
57612,20251226160500,19.4,1018.7,84,252,11.4,0.5,10385.9
57633,20251226160500,4.0,1012.0,20,163,13.0,0.9,10172.8
