站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20251226141600,22.4,1003.5,27,182,0.2,0.9,10488.1
56964,20251226141600,27.7,1011.9,85,57,5.1,0.4,10025.3
56966,20251226141600,12.8,1022.6,68,330,2.8,0.6,10062.5
56969,20251226141600,4.1,1020.0,99,4,4.8,0.7,10465.9
56977,20251226141600,18.1,1020.3,93,148,2.8,1.5,10199.5
56985,20251226141600,13.3,1007.1,24,292,0.7,0.6,10303.7
56986,20251226141600,30.8,1004.0,18,346,10.3,0.6,10005.9
56991,20251226141600,18.2,1024.8,28,195,5.1,0.3,10109.6
59007,20251226141600,30.1,1006.7,85,35,14.2,1.2,10058.5
58448,20251226141600,32.1,1003.5,9,156,3.1,0.6,10397.9
58450,20251226141600,18.8,1024.9,37,358,13.9,0.9,10451.8
58457,20251226141600,14.3,1016.3,11,97,2.2,0.4,10019.3
58464,20251226141600,27.5,1003.9,80,306,7.8,1.2,10315.9
58467,20251226141600,7.1,1024.1,61,234,4.2,0.5,10275.7
58472,20251226141600,32.5,1015.9,72,216,9.6,1.1,10197.6
58477,20251226141600,28.5,1024.3,39,260,8.2,0.3,10372.9
58543,20251226141600,0.6,1001.2,27,333,0.7,1.4,10115.9
58549,20251226141600,33.7,1010.6,40,50,12.4,0.9,10164.9
58553,20251226141600,6.8,1003.9,41,6,13.0,0.0,10123.3
58556,20251226141600,27.6,1019.7,80,274,13.2,1.1,10427.2
58557,20251226141600,21.6,1005.8,37,84,2.0,0.6,10141.6
58562,20251226141600,17.9,1006.2,10,7,11.0,1.4,10358.5
58569,20251226141600,23.4,1018.4,34,303,1.0,0.8,10044.4
58633,20251226141600,9.1,1016.0,50,187,8.7,1.5,10011.0
58646,20251226141600,12.1,1005.7,77,178,9.0,0.0,10415.6
58652,20251226141600,6.2,1015.3,35,182,10.2,0.1,10166.6
58665,20251226141600,6.2,1018.2,7,296,6.6,1.2,10237.0
58666,20251226141600,27.7,1010.5,25,158,8.0,0.7,10099.4
58667,20251226141600,6.9,1019.1,14,40,14.0,1.1,10436.8
58742,20251226141600,33.2,1021.1,81,204,2.9,0.1,10211.1
58752,20251226141600,3.3,1009.8,21,35,9.7,0.6,10459.2
58760,20251226141600,21.3,1019.9,53,172,12.9,1.5,10436.3
57348,20251226141600,15.9,1012.7,36,8,3.0,1.1,10373.3
57426,20251226141600,12.0,1014.5,3,332,10.1,0.4,10025.5
57432,20251226141600,13.2,1010.3,19,125,2.3,1.0,10268.9
57502,20251226141600,32.0,1007.9,84,96,4.1,0.6,10075.8
57512,20251226141600,27.0,1012.5,43,320,11.9,1.1,10274.1
57516,20251226141600,14.9,1024.1,59,259,3.6,1.3,10444.1
57517,20251226141600,8.9,1019.9,96,71,9.3,1.0,10012.8
57520,20251226141600,31.6,1008.5,54,79,7.1,0.7,10036.4
57523,20251226141600,1.2,1019.6,81,155,5.6,0.2,10029.2
57536,20251226141600,12.5,1013.5,85,196,6.3,0.5,10107.3
57612,20251226141600,30.1,1012.7,19,340,12.1,1.3,10314.8
57633,20251226141600,11.6,1000.7,65,113,9.9,0.3,10177.1
