站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20251226141500,13.5,1017.5,23,277,5.0,0.0,10451.9
56964,20251226141500,23.1,1016.1,11,317,10.4,1.2,10311.6
56966,20251226141500,11.4,1012.9,44,0,1.8,0.8,10234.8
56969,20251226141500,4.5,1011.7,28,14,10.9,1.1,10464.9
56977,20251226141500,2.0,1001.9,95,128,9.6,0.5,10301.8
56985,20251226141500,34.7,1002.1,82,58,9.9,0.5,10493.0
56986,20251226141500,5.4,1021.9,46,288,1.5,0.7,10375.7
56991,20251226141500,33.3,1004.1,41,168,11.5,1.1,10429.3
59007,20251226141500,2.4,1013.6,91,27,9.5,0.5,10060.9
58448,20251226141500,4.2,1011.4,1,241,11.5,1.2,10144.5
58450,20251226141500,26.4,1011.3,41,110,9.4,1.4,10080.1
58457,20251226141500,6.0,1003.8,62,293,10.6,1.5,10290.5
58464,20251226141500,7.1,1014.4,83,318,5.2,1.5,10481.9
58467,20251226141500,29.9,1019.7,97,353,4.6,0.4,10363.3
58472,20251226141500,6.1,1013.4,68,218,7.7,0.0,10001.9
58477,20251226141500,27.3,1017.8,28,33,3.2,1.4,10061.8
58543,20251226141500,13.8,1001.7,70,52,9.6,0.9,10409.0
58549,20251226141500,20.0,1011.4,51,160,4.1,0.7,10247.8
58553,20251226141500,13.8,1017.8,48,121,7.7,0.9,10208.3
58556,20251226141500,25.4,1011.0,41,287,8.4,0.3,10162.4
58557,20251226141500,16.8,1019.5,39,268,14.2,0.5,10266.9
58562,20251226141500,4.1,1003.1,35,281,11.7,1.3,10029.1
58569,20251226141500,20.9,1000.6,2,209,13.9,0.7,10400.6
58633,20251226141500,6.8,1011.3,5,294,11.6,1.0,10322.0
58646,20251226141500,15.2,1012.9,77,150,9.6,1.5,10023.3
58652,20251226141500,28.8,1004.9,45,251,11.2,0.5,10294.0
58665,20251226141500,3.0,1017.2,66,111,8.5,0.9,10460.5
58666,20251226141500,2.7,1018.0,51,65,2.1,0.8,10231.9
58667,20251226141500,3.9,1002.6,25,21,3.5,0.5,10365.2
58742,20251226141500,33.1,1015.2,36,122,0.8,0.0,10169.7
58752,20251226141500,27.0,1000.5,74,252,5.9,0.1,10431.5
58760,20251226141500,14.4,1012.9,17,271,2.7,1.4,10457.3
57348,20251226141500,5.0,1013.2,29,199,6.1,1.5,10261.2
57426,20251226141500,19.8,1002.1,85,182,10.8,1.2,10363.2
57432,20251226141500,6.6,1011.9,6,138,7.1,0.0,10298.4
57502,20251226141500,28.0,1018.3,30,116,14.9,0.6,10112.6
57512,20251226141500,2.8,1024.0,91,290,12.2,1.4,10322.0
57516,20251226141500,18.5,1010.9,12,324,7.5,1.2,10326.9
57517,20251226141500,3.5,1001.7,40,313,8.8,1.5,10325.3
57520,20251226141500,0.9,1009.7,75,101,12.2,0.5,10497.8
57523,20251226141500,12.4,1013.3,98,154,11.3,0.2,10327.7
57536,20251226141500,23.7,1009.0,41,133,1.1,1.2,10365.5
57612,20251226141500,18.6,1015.6,60,223,6.5,1.3,10335.3
57633,20251226141500,15.3,1001.7,27,184,6.2,0.6,10493.5
