站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20251226160400,1.7,1018.2,18,12,1.6,0.0,10198.9
56964,20251226160400,7.9,1005.8,27,11,13.1,0.7,10281.2
56966,20251226160400,28.5,1018.6,88,260,3.9,0.8,10355.8
56969,20251226160400,24.0,1004.1,40,221,0.0,0.6,10494.0
56977,20251226160400,12.1,1011.7,3,341,11.4,1.3,10253.1
56985,20251226160400,8.2,1018.1,48,214,4.6,0.3,10250.2
56986,20251226160400,32.7,1005.3,35,82,12.9,1.4,10161.2
56991,20251226160400,32.1,1006.2,69,261,9.3,0.1,10191.4
59007,20251226160400,9.5,1009.5,58,17,0.9,0.4,10146.5
58448,20251226160400,12.3,1000.4,51,118,10.2,0.4,10496.7
58450,20251226160400,24.8,1012.7,32,265,2.7,0.5,10251.1
58457,20251226160400,5.9,1008.6,85,160,1.8,0.4,10017.5
58464,20251226160400,21.4,1007.3,15,61,10.8,0.2,10115.5
58467,20251226160400,11.7,1001.4,96,232,12.5,1.2,10197.4
58472,20251226160400,2.7,1021.4,94,315,0.4,0.8,10106.2
58477,20251226160400,28.1,1020.3,89,240,1.4,1.1,10013.7
58543,20251226160400,13.5,1019.4,72,211,2.2,0.6,10466.1
58549,20251226160400,23.2,1023.3,18,111,11.5,1.1,10162.4
58553,20251226160400,34.2,1024.0,83,92,8.2,0.0,10267.3
58556,20251226160400,33.8,1009.1,74,281,11.1,1.3,10214.3
58557,20251226160400,7.8,1012.8,38,105,0.7,0.0,10423.4
58562,20251226160400,13.1,1014.8,30,203,8.9,0.3,10395.6
58569,20251226160400,20.6,1010.2,31,308,1.2,0.7,10102.1
58633,20251226160400,19.6,1022.0,48,126,8.8,0.4,10356.4
58646,20251226160400,20.0,1026.0,26,100,9.5,0.4,10403.3
58652,20251226160400,5.4,1011.0,4,115,7.5,0.5,10422.2
58665,20251226160400,26.4,1018.5,59,0,2.2,0.1,10437.2
58666,20251226160400,23.6,1010.0,25,173,6.7,1.3,10477.5
58667,20251226160400,5.5,1022.0,54,167,11.2,1.3,10158.5
58742,20251226160400,15.7,1000.1,97,211,8.1,0.1,10062.4
58752,20251226160400,15.8,1014.4,15,13,10.6,1.2,10030.2
58760,20251226160400,22.8,1021.5,13,86,8.2,0.0,10417.7
57348,20251226160400,24.9,1009.0,2,57,6.5,0.2,10413.1
57426,20251226160400,12.7,1002.1,78,106,7.2,0.4,10453.3
57432,20251226160400,10.5,1025.8,61,83,2.9,0.7,10460.0
57502,20251226160400,18.5,1010.2,8,165,11.5,0.0,10323.6
57512,20251226160400,34.9,1025.4,38,151,14.2,1.4,10062.2
57516,20251226160400,30.9,1018.3,56,257,1.4,1.2,10396.1
57517,20251226160400,23.8,1010.0,62,283,1.5,0.4,10339.8
57520,20251226160400,19.4,1023.9,83,329,9.3,1.3,10233.9
57523,20251226160400,16.0,1014.5,56,120,10.4,0.0,10032.6
57536,20251226160400,34.8,1002.1,87,258,7.5,0.7,10447.6
57612,20251226160400,34.1,1003.2,86,250,10.9,0.7,10397.2
57633,20251226160400,27.4,1015.7,3,160,14.6,0.4,10469.6
