站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20251210151300,23.7,1000.4,75,37,7.5,0.0,10338.8
56964,20251210151300,6.4,1018.3,1,9,5.5,0.3,10195.7
56966,20251210151300,5.2,1007.0,12,203,13.0,0.3,10349.3
56969,20251210151300,8.3,1014.1,61,142,0.3,0.9,10000.2
56977,20251210151300,0.7,1011.0,2,15,8.0,0.0,10399.1
56985,20251210151300,15.5,1023.9,16,189,12.2,1.3,10304.0
56986,20251210151300,7.7,1004.4,58,212,3.6,1.0,10150.1
56991,20251210151300,31.7,1011.8,48,170,14.7,1.3,10287.5
59007,20251210151300,0.0,1001.5,52,168,10.5,1.5,10034.9
58448,20251210151300,8.5,1007.9,7,213,1.0,1.1,10440.4
58450,20251210151300,28.3,1001.0,60,182,10.4,1.5,10094.9
58457,20251210151300,24.2,1000.9,73,59,11.5,0.6,10272.4
58464,20251210151300,11.2,1008.8,100,112,5.3,0.4,10425.0
58467,20251210151300,15.9,1001.8,48,66,0.5,0.3,10102.6
58472,20251210151300,16.5,1019.1,27,328,11.6,1.1,10435.1
58477,20251210151300,7.2,1015.2,92,224,0.4,1.1,10488.1
58543,20251210151300,26.9,1025.7,96,43,12.3,0.0,10275.3
58549,20251210151300,2.6,1000.4,96,147,13.4,0.3,10476.9
58553,20251210151300,13.9,1011.3,48,335,8.4,1.5,10008.8
58556,20251210151300,0.2,1026.2,87,104,14.5,0.0,10218.1
58557,20251210151300,5.1,1014.7,64,20,11.6,1.5,10146.4
58562,20251210151300,3.9,1022.2,13,288,10.8,0.6,10204.6
58569,20251210151300,29.3,1009.7,78,352,6.0,1.5,10284.2
58633,20251210151300,34.5,1020.7,98,239,1.5,0.5,10403.5
58646,20251210151300,16.2,1023.8,67,263,5.2,1.4,10415.1
58652,20251210151300,16.9,1010.0,63,318,8.4,0.4,10489.6
58665,20251210151300,14.5,1023.3,83,38,8.7,1.1,10107.5
58666,20251210151300,29.7,1004.6,93,314,9.9,0.5,10322.1
58667,20251210151300,11.6,1000.8,98,168,12.2,1.1,10124.4
58742,20251210151300,12.6,1000.2,8,5,12.2,0.4,10142.6
58752,20251210151300,30.8,1019.5,36,203,7.5,0.4,10224.9
58760,20251210151300,21.2,1024.6,86,190,9.4,0.6,10156.4
57348,20251210151300,24.3,1005.8,82,141,2.1,0.4,10405.0
57426,20251210151300,19.5,1002.3,95,302,9.0,1.4,10434.6
57432,20251210151300,11.4,1022.0,45,305,14.1,1.0,10132.4
57502,20251210151300,26.8,1021.3,94,191,12.6,1.4,10453.7
57512,20251210151300,17.1,1015.7,10,76,6.5,0.0,10062.9
57516,20251210151300,18.8,1013.3,99,34,14.4,0.4,10274.0
57517,20251210151300,33.6,1023.4,83,131,4.7,0.3,10353.2
57520,20251210151300,19.0,1016.0,76,118,9.3,0.6,10238.3
57523,20251210151300,32.2,1020.2,66,43,14.4,0.8,10083.1
57536,20251210151300,16.1,1026.2,20,100,2.2,0.9,10379.2
57612,20251210151300,11.6,1017.8,85,213,7.9,0.9,10010.2
57633,20251210151300,27.6,1024.3,74,36,9.3,0.4,10045.3
